################################################################## 
# Generated by FullSWOF_2D version 1.07.01, 2016-06-01
################################################################## 
# Discharge on the left, right, bottom and top boundaries at each time
# time	left discharge (m^3/s)	right discharge (m^3/s)	bottom discharge (m^3/s)	top discharge (m^3/s)
2459.7	-0.00145992	        0	        0	        0
2459.8	-0.00145898	        0	        0	        0
2459.9	-0.00145806	        0	        0	        0
2460	-0.00145713	        0	        0	        0
2460.1	-0.00145642	        0	        0	        0
2460.2	-0.00145573	        0	        0	        0
2460.3	-0.00145504	        0	        0	        0
2460.4	-0.00145437	        0	        0	        0
2460.5	-0.0014537	        0	        0	        0
2460.6	-0.00145304	        0	        0	        0
2460.7	-0.00145239	        0	        0	        0
2460.8	-0.00145174	        0	        0	        0
2460.9	-0.00145109	        0	        0	        0
2461	-0.00145046	        0	        0	        0
2461.1	-0.00144982	        0	        0	        0
2461.2	-0.00144919	        0	        0	        0
2461.3	-0.00144856	        0	        0	        0
2461.4	-0.00144794	        0	        0	        0
2461.5	-0.00144731	        0	        0	        0
2461.6	-0.0014467	        0	        0	        0
2461.7	-0.00144608	        0	        0	        0
2461.8	-0.00144546	        0	        0	        0
2461.9	-0.00144485	        0	        0	        0
2462	-0.00144424	        0	        0	        0
2462.1	-0.00144363	        0	        0	        0
2462.2	-0.00144301	        0	        0	        0
2462.3	-0.0014424	        0	        0	        0
2462.4	-0.00144179	        0	        0	        0
2462.5	-0.00144118	        0	        0	        0
2462.6	-0.00144056	        0	        0	        0
2462.7	-0.00143994	        0	        0	        0
2462.8	-0.00143932	        0	        0	        0
2462.9	-0.0014387	        0	        0	        0
2463	-0.00143807	        0	        0	        0
2463.1	-0.00143744	        0	        0	        0
2463.2	-0.0014368	        0	        0	        0
2463.3	-0.00143616	        0	        0	        0
2463.4	-0.00143551	        0	        0	        0
2463.5	-0.00143486	        0	        0	        0
2463.6	-0.00143421	        0	        0	        0
2463.7	-0.00143355	        0	        0	        0
2463.8	-0.00143289	        0	        0	        0
2463.9	-0.00143222	        0	        0	        0
2464	-0.00143154	        0	        0	        0
2464.1	-0.00143087	        0	        0	        0
2464.2	-0.00143019	        0	        0	        0
2464.3	-0.0014295	        0	        0	        0
2464.4	-0.00142881	        0	        0	        0
2464.5	-0.00142812	        0	        0	        0
2464.6	-0.00142742	        0	        0	        0
2464.7	-0.00142673	        0	        0	        0
2464.8	-0.00142602	        0	        0	        0
2464.9	-0.00142532	        0	        0	        0
2465	-0.00142462	        0	        0	        0
2465.1	-0.00142391	        0	        0	        0
2465.2	-0.0014232	        0	        0	        0
2465.3	-0.00142249	        0	        0	        0
2465.4	-0.00142178	        0	        0	        0
2465.5	-0.00142108	        0	        0	        0
2465.6	-0.00142037	        0	        0	        0
2465.7	-0.00141966	        0	        0	        0
2465.8	-0.00141896	        0	        0	        0
2465.9	-0.00141825	        0	        0	        0
2466	-0.00141756	        0	        0	        0
2466.1	-0.00141686	        0	        0	        0
2466.2	-0.00141617	        0	        0	        0
2466.3	-0.00141548	        0	        0	        0
2466.4	-0.00141479	        0	        0	        0
2466.5	-0.00141411	        0	        0	        0
2466.6	-0.00141343	        0	        0	        0
2466.7	-0.00141276	        0	        0	        0
2466.8	-0.00141209	        0	        0	        0
2466.9	-0.00141142	        0	        0	        0
2467	-0.00141076	        0	        0	        0
2467.1	-0.0014101	        0	        0	        0
2467.2	-0.00140945	        0	        0	        0
2467.3	-0.0014088	        0	        0	        0
2467.4	-0.00140816	        0	        0	        0
2467.5	-0.00140751	        0	        0	        0
2467.6	-0.00140688	        0	        0	        0
2467.7	-0.00140624	        0	        0	        0
2467.8	-0.00140561	        0	        0	        0
2467.9	-0.00140498	        0	        0	        0
2468	-0.00140435	        0	        0	        0
2468.1	-0.00140373	        0	        0	        0
2468.2	-0.00140311	        0	        0	        0
2468.3	-0.00140249	        0	        0	        0
2468.4	-0.00140187	        0	        0	        0
2468.5	-0.00140126	        0	        0	        0
2468.6	-0.00140065	        0	        0	        0
2468.7	-0.00140003	        0	        0	        0
2468.8	-0.00139942	        0	        0	        0
2468.9	-0.00139881	        0	        0	        0
2469	-0.0013982	        0	        0	        0
2469.1	-0.00139758	        0	        0	        0
2469.2	-0.00139697	        0	        0	        0
2469.3	-0.00139636	        0	        0	        0
2469.4	-0.00139574	        0	        0	        0
2469.5	-0.00139513	        0	        0	        0
2469.6	-0.00139451	        0	        0	        0
2469.7	-0.00139389	        0	        0	        0
2469.8	-0.00139328	        0	        0	        0
2469.9	-0.00139266	        0	        0	        0
2470	-0.00139204	        0	        0	        0
2470.1	-0.00139142	        0	        0	        0
2470.2	-0.0013908	        0	        0	        0
2470.3	-0.00139018	        0	        0	        0
2470.4	-0.00138956	        0	        0	        0
2470.5	-0.00138894	        0	        0	        0
2470.6	-0.00138832	        0	        0	        0
2470.7	-0.0013877	        0	        0	        0
2470.8	-0.00138708	        0	        0	        0
2470.9	-0.00138646	        0	        0	        0
2471	-0.00138584	        0	        0	        0
2471.1	-0.00138523	        0	        0	        0
2471.2	-0.00138461	        0	        0	        0
2471.3	-0.001384	        0	        0	        0
2471.4	-0.00138339	        0	        0	        0
2471.5	-0.00138278	        0	        0	        0
2471.6	-0.00138217	        0	        0	        0
2471.7	-0.00138156	        0	        0	        0
2471.8	-0.00138096	        0	        0	        0
2471.9	-0.00138036	        0	        0	        0
2472	-0.00137976	        0	        0	        0
2472.1	-0.00137916	        0	        0	        0
2472.2	-0.00137856	        0	        0	        0
2472.3	-0.00137797	        0	        0	        0
2472.4	-0.00137738	        0	        0	        0
2472.5	-0.00137679	        0	        0	        0
2472.6	-0.00137621	        0	        0	        0
2472.7	-0.00137562	        0	        0	        0
2472.8	-0.00137504	        0	        0	        0
2472.9	-0.00137447	        0	        0	        0
2473	-0.00137389	        0	        0	        0
2473.1	-0.00137332	        0	        0	        0
2473.2	-0.00137275	        0	        0	        0
2473.3	-0.00137218	        0	        0	        0
2473.4	-0.00137161	        0	        0	        0
2473.5	-0.00137105	        0	        0	        0
2473.6	-0.00137049	        0	        0	        0
2473.7	-0.00136993	        0	        0	        0
2473.8	-0.00136937	        0	        0	        0
2473.9	-0.00136882	        0	        0	        0
2474	-0.00136827	        0	        0	        0
2474.1	-0.00136772	        0	        0	        0
2474.2	-0.00136717	        0	        0	        0
2474.3	-0.00136663	        0	        0	        0
2474.4	-0.00136609	        0	        0	        0
2474.5	-0.00136554	        0	        0	        0
2474.6	-0.00136501	        0	        0	        0
2474.7	-0.00136447	        0	        0	        0
2474.8	-0.00136394	        0	        0	        0
2474.9	-0.00136341	        0	        0	        0
2475	-0.00136288	        0	        0	        0
2475.1	-0.00136235	        0	        0	        0
2475.2	-0.00136182	        0	        0	        0
2475.3	-0.0013613	        0	        0	        0
2475.4	-0.00136078	        0	        0	        0
2475.5	-0.00136026	        0	        0	        0
2475.6	-0.00135974	        0	        0	        0
2475.7	-0.00135923	        0	        0	        0
2475.8	-0.00135872	        0	        0	        0
2475.9	-0.00135821	        0	        0	        0
2476	-0.0013577	        0	        0	        0
2476.1	-0.00135719	        0	        0	        0
2476.2	-0.00135668	        0	        0	        0
2476.3	-0.00135618	        0	        0	        0
2476.4	-0.00135568	        0	        0	        0
2476.5	-0.00135518	        0	        0	        0
2476.6	-0.00135468	        0	        0	        0
2476.7	-0.00135419	        0	        0	        0
2476.8	-0.00135369	        0	        0	        0
2476.9	-0.0013532	        0	        0	        0
2477	-0.00135271	        0	        0	        0
2477.1	-0.00135222	        0	        0	        0
2477.2	-0.00135174	        0	        0	        0
2477.3	-0.00135125	        0	        0	        0
2477.4	-0.00135077	        0	        0	        0
2477.5	-0.00135029	        0	        0	        0
2477.6	-0.00134981	        0	        0	        0
2477.7	-0.00134933	        0	        0	        0
2477.8	-0.00134885	        0	        0	        0
2477.9	-0.00134837	        0	        0	        0
2478	-0.0013479	        0	        0	        0
2478.1	-0.00134743	        0	        0	        0
2478.2	-0.00134696	        0	        0	        0
2478.3	-0.00134649	        0	        0	        0
2478.4	-0.00134602	        0	        0	        0
2478.5	-0.00134555	        0	        0	        0
2478.6	-0.00134509	        0	        0	        0
2478.7	-0.00134462	        0	        0	        0
2478.8	-0.00134416	        0	        0	        0
2478.9	-0.0013437	        0	        0	        0
2479	-0.00134324	        0	        0	        0
2479.1	-0.00134278	        0	        0	        0
2479.2	-0.00134232	        0	        0	        0
2479.3	-0.00134186	        0	        0	        0
2479.4	-0.0013414	        0	        0	        0
2479.5	-0.00134095	        0	        0	        0
2479.6	-0.00134049	        0	        0	        0
2479.7	-0.00134004	        0	        0	        0
2479.8	-0.00133959	        0	        0	        0
2479.9	-0.00133913	        0	        0	        0
2480	-0.00133868	        0	        0	        0
2480.1	-0.00133823	        0	        0	        0
2480.2	-0.00133778	        0	        0	        0
2480.3	-0.00133734	        0	        0	        0
2480.4	-0.00133689	        0	        0	        0
2480.5	-0.00133644	        0	        0	        0
2480.6	-0.00133599	        0	        0	        0
2480.7	-0.00133555	        0	        0	        0
2480.8	-0.0013351	        0	        0	        0
2480.9	-0.00133466	        0	        0	        0
2481	-0.00133421	        0	        0	        0
2481.1	-0.00133377	        0	        0	        0
2481.2	-0.00133333	        0	        0	        0
2481.3	-0.00133289	        0	        0	        0
2481.4	-0.00133244	        0	        0	        0
2481.5	-0.001332	        0	        0	        0
2481.6	-0.00133156	        0	        0	        0
2481.7	-0.00133112	        0	        0	        0
2481.8	-0.00133068	        0	        0	        0
2481.9	-0.00133024	        0	        0	        0
2482	-0.00132981	        0	        0	        0
2482.1	-0.00132937	        0	        0	        0
2482.2	-0.00132893	        0	        0	        0
2482.3	-0.00132849	        0	        0	        0
2482.4	-0.00132806	        0	        0	        0
2482.5	-0.00132762	        0	        0	        0
2482.6	-0.00132719	        0	        0	        0
2482.7	-0.00132675	        0	        0	        0
2482.8	-0.00132632	        0	        0	        0
2482.9	-0.00132589	        0	        0	        0
2483	-0.00132545	        0	        0	        0
2483.1	-0.00132502	        0	        0	        0
2483.2	-0.00132459	        0	        0	        0
2483.3	-0.00132416	        0	        0	        0
2483.4	-0.00132373	        0	        0	        0
2483.5	-0.0013233	        0	        0	        0
2483.6	-0.00132287	        0	        0	        0
2483.7	-0.00132244	        0	        0	        0
2483.8	-0.00132201	        0	        0	        0
2483.9	-0.00132158	        0	        0	        0
2484	-0.00132116	        0	        0	        0
2484.1	-0.00132073	        0	        0	        0
2484.2	-0.00132031	        0	        0	        0
2484.3	-0.00131988	        0	        0	        0
2484.4	-0.00131946	        0	        0	        0
2484.5	-0.00131903	        0	        0	        0
2484.6	-0.00131861	        0	        0	        0
2484.7	-0.00131819	        0	        0	        0
2484.8	-0.00131777	        0	        0	        0
2484.9	-0.00131735	        0	        0	        0
2485	-0.00131693	        0	        0	        0
2485.1	-0.00131652	        0	        0	        0
2485.2	-0.0013161	        0	        0	        0
2485.3	-0.00131568	        0	        0	        0
